year,period,state,category,data_item,value,unit
2015,annual,Maine,supporting_information,Milking frequency more than twice per day (percent of farms),0.0,percent_of_farms
2015,annual,Maine,supporting_information,Milk cows receiving bST (percent of cows),0.0,percent
2015,annual,Maine,supporting_information,Organic milk sold (percent of sales),8.33,percent_of_sales
2015,annual,Michigan,gross_value_of_production,Milk sold,16.45,dollars_per_cwt
2015,annual,Michigan,gross_value_of_production,Cattle,1.67,dollars_per_cwt
2015,annual,Michigan,gross_value_of_production,Other income 2/,0.72,dollars_per_cwt
2015,annual,Michigan,gross_value_of_production,"Total, gross value of production",18.84,dollars_per_cwt
2015,annual,Michigan,operating_costs,Purchased feed,5.487120500782472,dollars_per_cwt
2015,annual,Michigan,operating_costs,Homegrown harvested feed,6.145468531468531,dollars_per_cwt
2015,annual,Michigan,operating_costs,Grazed feed,0.03,dollars_per_cwt
2015,annual,Michigan,operating_costs,"Total, feed costs",11.662589032251,dollars_per_cwt
2015,annual,Michigan,operating_costs,Veterinary and medicine,0.83,dollars_per_cwt
2015,annual,Michigan,operating_costs,Bedding and litter,0.34,dollars_per_cwt
2015,annual,Michigan,operating_costs,Marketing,0.22,dollars_per_cwt
2015,annual,Michigan,operating_costs,Custom services,0.62,dollars_per_cwt
2015,annual,Michigan,operating_costs,"Fuel, lube, and electricity",0.4,dollars_per_cwt
2015,annual,Michigan,operating_costs,Repairs,0.74,dollars_per_cwt
2015,annual,Michigan,operating_costs,Other operating costs 3/,0.0,dollars_per_cwt
2015,annual,Michigan,operating_costs,Interest on operating capital,0.0125853541731899,dollars_per_cwt
2015,annual,Michigan,operating_costs,"Total, operating cost",14.825174386424193,dollars_per_cwt
2015,annual,Michigan,allocated_overhead,Hired labor,1.94,dollars_per_cwt
2015,annual,Michigan,allocated_overhead,Opportunity cost of unpaid labor,1.9,dollars_per_cwt
2015,annual,Michigan,allocated_overhead,Capital recovery of machinery and equipment 4/,3.71,dollars_per_cwt
2015,annual,Michigan,allocated_overhead,Opportunity cost of land (rental rate),0.01,dollars_per_cwt
2015,annual,Michigan,allocated_overhead,Taxes and insurance,0.18,dollars_per_cwt
2015,annual,Michigan,allocated_overhead,General farm overhead,0.64,dollars_per_cwt
2015,annual,Michigan,allocated_overhead,"Total, allocated overhead",8.379999999999999,dollars_per_cwt
2015,annual,Michigan,total_costs,Total costs listed,23.20517438642419,dollars_per_cwt
2015,annual,Michigan,net_value,Value of production less total costs listed,-4.365174386424194,dollars_per_cwt
2015,annual,Michigan,net_value,Value of production less operating costs,4.014825613575805,dollars_per_cwt
2015,annual,Michigan,supporting_information,Milk cows (head per farm),182.0,head_per_farm
2015,annual,Michigan,supporting_information,Output per cow (pounds),22206.0,pounds
2015,annual,Michigan,supporting_information,Milking frequency more than twice per day (percent of farms),13.97,percent_of_farms
2015,annual,Michigan,supporting_information,Milk cows receiving bST (percent of cows),0.0,percent
2015,annual,Michigan,supporting_information,Organic milk sold (percent of sales),0.38,percent_of_sales
2015,annual,Minnesota,gross_value_of_production,Milk sold,17.35,dollars_per_cwt
2015,annual,Minnesota,gross_value_of_production,Cattle,2.52,dollars_per_cwt
2015,annual,Minnesota,gross_value_of_production,Other income 2/,0.91,dollars_per_cwt
2015,annual,Minnesota,gross_value_of_production,"Total, gross value of production",20.78,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Purchased feed,4.173020344287949,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Homegrown harvested feed,9.156335664335664,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Grazed feed,0.12,dollars_per_cwt
2015,annual,Minnesota,operating_costs,"Total, feed costs",13.449356008623612,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Veterinary and medicine,0.98,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Bedding and litter,0.46,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Marketing,0.22,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Custom services,0.73,dollars_per_cwt
2015,annual,Minnesota,operating_costs,"Fuel, lube, and electricity",0.7,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Repairs,0.9,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Other operating costs 3/,0.01,dollars_per_cwt
2015,annual,Minnesota,operating_costs,Interest on operating capital,0.0148256543798304,dollars_per_cwt
2015,annual,Minnesota,operating_costs,"Total, operating cost",17.464181663003444,dollars_per_cwt
2015,annual,Minnesota,allocated_overhead,Hired labor,1.15,dollars_per_cwt
2015,annual,Minnesota,allocated_overhead,Opportunity cost of unpaid labor,4.79,dollars_per_cwt
2015,annual,Minnesota,allocated_overhead,Capital recovery of machinery and equipment 4/,6.08,dollars_per_cwt
2015,annual,Minnesota,allocated_overhead,Opportunity cost of land (rental rate),0.03,dollars_per_cwt
2015,annual,Minnesota,allocated_overhead,Taxes and insurance,0.25,dollars_per_cwt
2015,annual,Minnesota,allocated_overhead,General farm overhead,0.69,dollars_per_cwt
2015,annual,Minnesota,allocated_overhead,"Total, allocated overhead",12.989999999999998,dollars_per_cwt
2015,annual,Minnesota,total_costs,Total costs listed,30.454181663003443,dollars_per_cwt
2015,annual,Minnesota,net_value,Value of production less total costs listed,-9.67418166300344,dollars_per_cwt
2015,annual,Minnesota,net_value,Value of production less operating costs,3.315818336996557,dollars_per_cwt
2015,annual,Minnesota,supporting_information,Milk cows (head per farm),88.0,head_per_farm
2015,annual,Minnesota,supporting_information,Output per cow (pounds),20342.0,pounds
2015,annual,Minnesota,supporting_information,Milking frequency more than twice per day (percent of farms),8.18,percent_of_farms
2015,annual,Minnesota,supporting_information,Milk cows receiving bST (percent of cows),18.89,percent
2015,annual,Minnesota,supporting_information,Organic milk sold (percent of sales),2.99,percent_of_sales
2015,annual,Missouri,gross_value_of_production,Milk sold,17.77,dollars_per_cwt
2015,annual,Missouri,gross_value_of_production,Cattle,2.55,dollars_per_cwt
2015,annual,Missouri,gross_value_of_production,Other income 2/,1.24,dollars_per_cwt
2015,annual,Missouri,gross_value_of_production,"Total, gross value of production",21.56,dollars_per_cwt
2015,annual,Missouri,operating_costs,Purchased feed,6.590563380281689,dollars_per_cwt
2015,annual,Missouri,operating_costs,Homegrown harvested feed,4.756895104895104,dollars_per_cwt
2015,annual,Missouri,operating_costs,Grazed feed,0.8,dollars_per_cwt
2015,annual,Missouri,operating_costs,"Total, feed costs",12.147458485176797,dollars_per_cwt
2015,annual,Missouri,operating_costs,Veterinary and medicine,0.77,dollars_per_cwt
2015,annual,Missouri,operating_costs,Bedding and litter,0.12,dollars_per_cwt
2015,annual,Missouri,operating_costs,Marketing,0.17,dollars_per_cwt
2015,annual,Missouri,operating_costs,Custom services,0.6,dollars_per_cwt
2015,annual,Missouri,operating_costs,"Fuel, lube, and electricity",0.84,dollars_per_cwt
2015,annual,Missouri,operating_costs,Repairs,0.86,dollars_per_cwt
2015,annual,Missouri,operating_costs,Other operating costs 3/,0.0,dollars_per_cwt
2015,annual,Missouri,operating_costs,Interest on operating capital,0.0131757423997296,dollars_per_cwt
2015,annual,Missouri,operating_costs,"Total, operating cost",15.520634227576522,dollars_per_cwt
2015,annual,Missouri,allocated_overhead,Hired labor,0.9,dollars_per_cwt
2015,annual,Missouri,allocated_overhead,Opportunity cost of unpaid labor,9.94,dollars_per_cwt
2015,annual,Missouri,allocated_overhead,Capital recovery of machinery and equipment 4/,5.88,dollars_per_cwt
2015,annual,Missouri,allocated_overhead,Opportunity cost of land (rental rate),0.26,dollars_per_cwt
2015,annual,Missouri,allocated_overhead,Taxes and insurance,0.5,dollars_per_cwt
2015,annual,Missouri,allocated_overhead,General farm overhead,0.65,dollars_per_cwt
2015,annual,Missouri,allocated_overhead,"Total, allocated overhead",18.13,dollars_per_cwt
2015,annual,Missouri,total_costs,Total costs listed,33.65063422757652,dollars_per_cwt
2015,annual,Missouri,net_value,Value of production less total costs listed,-12.09063422757652,dollars_per_cwt
2015,annual,Missouri,net_value,Value of production less operating costs,6.039365772423476,dollars_per_cwt
2015,annual,Missouri,supporting_information,Milk cows (head per farm),64.0,head_per_farm
2015,annual,Missouri,supporting_information,Output per cow (pounds),14135.0,pounds
2015,annual,Missouri,supporting_information,Milking frequency more than twice per day (percent of farms),0.0,percent_of_farms
2015,annual,Missouri,supporting_information,Milk cows receiving bST (percent of cows),0.58,percent
2015,annual,Missouri,supporting_information,Organic milk sold (percent of sales),1.0,percent_of_sales
2015,annual,York,gross_value_of_production,Milk sold,18.33,dollars_per_cwt
2015,annual,York,gross_value_of_production,Cattle,1.39,dollars_per_cwt
2015,annual,York,gross_value_of_production,Other income 2/,1.04,dollars_per_cwt
2015,annual,York,gross_value_of_production,"Total, gross value of production",20.76,dollars_per_cwt
2015,annual,York,operating_costs,Purchased feed,5.3968388106416265,dollars_per_cwt
2015,annual,York,operating_costs,Homegrown harvested feed,7.410307692307692,dollars_per_cwt
2015,annual,York,operating_costs,Grazed feed,0.29,dollars_per_cwt
2015,annual,York,operating_costs,"Total, feed costs",13.097146502949318,dollars_per_cwt
2015,annual,York,operating_costs,Veterinary and medicine,1.26,dollars_per_cwt
2015,annual,York,operating_costs,Bedding and litter,0.48,dollars_per_cwt
2015,annual,York,operating_costs,Marketing,0.32,dollars_per_cwt
2015,annual,York,operating_costs,Custom services,0.83,dollars_per_cwt
2015,annual,York,operating_costs,"Fuel, lube, and electricity",0.63,dollars_per_cwt
2015,annual,York,operating_costs,Repairs,0.78,dollars_per_cwt
2015,annual,York,operating_costs,Other operating costs 3/,0.01,dollars_per_cwt
2015,annual,York,operating_costs,Interest on operating capital,0.014789791535243,dollars_per_cwt
2015,annual,York,operating_costs,"Total, operating cost",17.421936294484563,dollars_per_cwt
2015,annual,York,allocated_overhead,Hired labor,1.65,dollars_per_cwt
2015,annual,York,allocated_overhead,Opportunity cost of unpaid labor,2.72,dollars_per_cwt
2015,annual,York,allocated_overhead,Capital recovery of machinery and equipment 4/,4.79,dollars_per_cwt
2015,annual,York,allocated_overhead,Opportunity cost of land (rental rate),0.03,dollars_per_cwt
2015,annual,York,allocated_overhead,Taxes and insurance,0.32,dollars_per_cwt
2015,annual,York,allocated_overhead,General farm overhead,0.82,dollars_per_cwt
2015,annual,York,allocated_overhead,"Total, allocated overhead",10.33,dollars_per_cwt
2015,annual,York,total_costs,Total costs listed,27.751936294484565,dollars_per_cwt
2015,annual,York,net_value,Value of production less total costs listed,-6.991936294484567,dollars_per_cwt
2015,annual,York,net_value,Value of production less operating costs,3.3380637055154345,dollars_per_cwt
2015,annual,York,supporting_information,Milk cows (head per farm),136.0,head_per_farm
2015,annual,York,supporting_information,Output per cow (pounds),19686.0,pounds
2015,annual,York,supporting_information,Milking frequency more than twice per day (percent of farms),11.72,percent_of_farms
2015,annual,York,supporting_information,Milk cows receiving bST (percent of cows),13.77,percent
2015,annual,York,supporting_information,Organic milk sold (percent of sales),4.18,percent_of_sales
2015,annual,Ohio,gross_value_of_production,Milk sold,18.17,dollars_per_cwt
2015,annual,Ohio,gross_value_of_production,Cattle,2.72,dollars_per_cwt
2015,annual,Ohio,gross_value_of_production,Other income 2/,0.67,dollars_per_cwt
2015,annual,Ohio,gross_value_of_production,"Total, gross value of production",21.56,dollars_per_cwt
2015,annual,Ohio,operating_costs,Purchased feed,5.838215962441314,dollars_per_cwt
2015,annual,Ohio,operating_costs,Homegrown harvested feed,6.99786013986014,dollars_per_cwt
2015,annual,Ohio,operating_costs,Grazed feed,0.12,dollars_per_cwt
2015,annual,Ohio,operating_costs,"Total, feed costs",12.956076102301454,dollars_per_cwt
2015,annual,Ohio,operating_costs,Veterinary and medicine,0.91,dollars_per_cwt
2015,annual,Ohio,operating_costs,Bedding and litter,0.56,dollars_per_cwt
2015,annual,Ohio,operating_costs,Marketing,0.23,dollars_per_cwt
2015,annual,Ohio,operating_costs,Custom services,0.57,dollars_per_cwt
2015,annual,Ohio,operating_costs,"Fuel, lube, and electricity",0.53,dollars_per_cwt
2015,annual,Ohio,operating_costs,Repairs,0.67,dollars_per_cwt
2015,annual,Ohio,operating_costs,Other operating costs 3/,0.01,dollars_per_cwt
2015,annual,Ohio,operating_costs,Interest on operating capital,0.0139647321960119,dollars_per_cwt
2015,annual,Ohio,operating_costs,"Total, operating cost",16.450040834497468,dollars_per_cwt
2015,annual,Ohio,allocated_overhead,Hired labor,1.27,dollars_per_cwt
2015,annual,Ohio,allocated_overhead,Opportunity cost of unpaid labor,3.61,dollars_per_cwt
2015,annual,Ohio,allocated_overhead,Capital recovery of machinery and equipment 4/,4.28,dollars_per_cwt
2015,annual,Ohio,allocated_overhead,Opportunity cost of land (rental rate),0.07,dollars_per_cwt
2015,annual,Ohio,allocated_overhead,Taxes and insurance,0.2,dollars_per_cwt
2015,annual,Ohio,allocated_overhead,General farm overhead,0.66,dollars_per_cwt
2015,annual,Ohio,allocated_overhead,"Total, allocated overhead",10.09,dollars_per_cwt
2015,annual,Ohio,total_costs,Total costs listed,26.540040834497468,dollars_per_cwt
2015,annual,Ohio,net_value,Value of production less total costs listed,-4.980040834497466,dollars_per_cwt
2015,annual,Ohio,net_value,Value of production less operating costs,5.109959165502534,dollars_per_cwt
2015,annual,Ohio,supporting_information,Milk cows (head per farm),94.0,head_per_farm
2015,annual,Ohio,supporting_information,Output per cow (pounds),21025.0,pounds
2015,annual,Ohio,supporting_information,Milking frequency more than twice per day (percent of farms),6.92,percent_of_farms
2015,annual,Ohio,supporting_information,Milk cows receiving bST (percent of cows),1.09,percent
2015,annual,Ohio,supporting_information,Organic milk sold (percent of sales),3.73,percent_of_sales
2015,annual,Oregon,gross_value_of_production,Milk sold,21.58,dollars_per_cwt
2015,annual,Oregon,gross_value_of_production,Cattle,2.34,dollars_per_cwt
2015,annual,Oregon,gross_value_of_production,Other income 2/,1.11,dollars_per_cwt
2015,annual,Oregon,gross_value_of_production,"Total, gross value of production",25.03,dollars_per_cwt
2015,annual,Oregon,operating_costs,Purchased feed,9.238826291079812,dollars_per_cwt
2015,annual,Oregon,operating_costs,Homegrown harvested feed,2.625916083916084,dollars_per_cwt
2015,annual,Oregon,operating_costs,Grazed feed,0.15,dollars_per_cwt
2015,annual,Oregon,operating_costs,"Total, feed costs",12.014742374995896,dollars_per_cwt
2015,annual,Oregon,operating_costs,Veterinary and medicine,0.97,dollars_per_cwt
2015,annual,Oregon,operating_costs,Bedding and litter,0.24,dollars_per_cwt
2015,annual,Oregon,operating_costs,Marketing,0.17,dollars_per_cwt
2015,annual,Oregon,operating_costs,Custom services,0.45,dollars_per_cwt
2015,annual,Oregon,operating_costs,"Fuel, lube, and electricity",0.48,dollars_per_cwt
2015,annual,Oregon,operating_costs,Repairs,0.82,dollars_per_cwt
